NM_B1_1
      Zeit;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;
         s;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;
   X-Achse;   1.Kanal;   2.Kanal;   3.Kanal;   4.Kanal;   5.Kanal;   6.Kanal;   7.Kanal;   8.Kanal;   9.Kanal;  10.Kanal;  11.Kanal;  12.Kanal;  13.Kanal;  14.Kanal;  15.Kanal;
8.3942;0.0159;0.0917;1.3706;-0.0470;0.2026;-0.2078;0.1052;0.2092;-0.7629;0.1963;0.0496;1.4994;-0.0828;-0.0522;2.3615;
8.3991;0.0546;0.2748;-1.6618;0.1779;0.2914;-0.5771;0.0908;0.2068;1.0336;0.0302;0.0562;0.7330;0.0108;-0.0212;0.0398;
8.4040;0.0345;0.1757;-2.4121;0.2125;0.1033;-0.8759;0.0913;-0.0267;1.4208;-0.0622;-0.0614;0.2370;0.0338;-0.0942;-1.3585;
8.4089;-0.0273;-0.0230;0.2395;-0.0336;-0.0632;-0.6893;0.0572;-0.1434;-0.9223;0.0392;-0.1227;-0.1213;-0.0217;-0.1374;0.1792;
8.4138;-0.0496;-0.0521;1.6367;-0.1884;-0.0460;-0.0419;-0.0704;-0.0724;-2.5065;0.0694;-0.0121;-1.1834;-0.0266;0.0152;1.3790;
8.4186;-0.0790;0.0005;0.2660;-0.0868;0.0724;-0.5937;-0.0583;0.1387;-1.1533;-0.1223;0.2002;-1.4682;0.0049;0.2004;-1.5800;
8.4235;-0.0446;-0.1901;-2.1797;0.0787;-0.1322;-0.6027;-0.1068;-0.0667;0.1681;-0.2667;0.1080;-2.4147;0.0660;0.0812;-3.1325;
8.4284;-0.0687;-0.2695;-0.7680;-0.0239;-0.1852;-1.4184;0.0146;-0.1597;-1.3673;-0.1043;-0.0041;-1.6966;0.0427;-0.0556;-1.8816;
8.4333;-0.0404;-0.1309;0.6122;-0.1294;-0.0340;-1.6028;0.0499;-0.0577;-3.5024;0.1368;-0.0257;-1.4942;0.0305;-0.0950;1.0526;
8.4382;-0.0001;0.2117;-0.7986;0.0028;0.2613;-2.2525;0.1219;0.1684;-2.8328;0.1334;0.0861;-1.2863;0.0869;0.0193;0.4248;
8.4431;0.0251;0.3175;-3.3071;0.2174;0.3023;-2.9095;0.1846;0.1473;-0.8154;-0.0153;0.0615;-1.2079;0.1509;-0.0057;-2.1436;
8.4479;0.0281;0.0710;-3.1419;0.1835;0.0574;-2.5010;0.1320;-0.1187;-1.1805;-0.0089;-0.1287;-1.6885;0.1452;-0.1972;-1.5336;
8.4528;-0.0395;-0.0569;0.1724;-0.0834;0.0291;-2.2817;0.1427;-0.0630;-3.3474;0.1279;-0.0658;-1.3063;0.0627;-0.1295;0.1557;
8.4577;-0.0357;-0.1020;0.4901;-0.1306;0.0149;-1.2214;-0.0134;0.0466;-3.4788;0.0721;0.1184;-2.2688;0.0624;0.0691;0.5041;
8.4626;-0.0556;-0.1002;-1.1583;0.0076;0.0022;-1.3127;-0.0315;0.1319;-1.2091;-0.1689;0.2653;-2.3303;0.0905;0.2123;-2.7532;
8.4675;-0.0424;-0.2299;-1.9813;0.0727;-0.1930;-0.9646;-0.0487;-0.1456;-0.3142;-0.2298;0.0780;-2.5402;0.0943;0.0617;-3.3775;
8.4724;-0.0490;-0.2103;0.1693;-0.0832;-0.1659;-0.8128;-0.0160;-0.2034;-2.0316;-0.0312;-0.0941;-1.8712;0.0278;-0.0958;-0.7083;
8.4772;-0.0381;0.0813;1.3719;-0.1447;0.1202;-1.0192;0.0502;0.0383;-2.9162;0.1285;-0.0137;-0.8727;-0.0003;-0.0118;1.0571;
8.4821;0.0297;0.2701;-1.1805;0.0819;0.2306;-1.0207;0.0582;0.1326;-0.9230;0.0496;0.0727;-0.7505;0.0620;0.0542;0.1134;
8.4870;0.0307;0.1986;-2.6555;0.2319;0.1708;-1.6133;0.1586;0.1102;0.9907;-0.0488;0.0558;0.1917;0.0610;-0.0290;-1.8148;
8.4919;0.0352;-0.0459;-1.3676;0.1211;-0.0318;-0.7417;0.0953;-0.1167;0.0431;0.0573;-0.1171;0.1420;0.0134;-0.2036;0.3590;
8.4968;-0.0163;-0.0596;1.6066;-0.1045;0.0639;-0.2191;0.0698;0.0598;-1.4574;0.1686;-0.0251;0.7255;-0.0662;-0.1122;2.0510;
8.5017;-0.0100;-0.0085;1.1014;-0.0615;0.0913;0.7042;-0.0403;0.1683;-0.2432;0.0257;0.1337;0.2231;-0.0651;0.0753;0.9692;
8.5065;0.0036;-0.0389;-0.6668;0.0941;-0.0681;1.1875;-0.0960;0.0271;2.1781;-0.2002;0.1437;-0.1082;-0.0307;0.1432;-1.7093;
8.5114;-0.0132;-0.1375;0.2807;0.0366;-0.2152;1.4515;-0.0770;-0.1573;2.1478;-0.1858;-0.0126;0.3177;-0.0756;0.0184;-1.5652;
8.5163;0.0017;-0.0820;2.4045;-0.1248;-0.1542;2.1298;-0.1123;-0.1869;0.3017;0.0229;-0.1405;0.5439;-0.1324;-0.0656;1.7087;
8.5212;0.0094;0.1732;2.6999;-0.1039;0.1557;1.5925;-0.0089;0.1195;0.4256;0.0953;-0.0001;1.6512;-0.1348;0.0497;1.9286;
8.5261;0.0903;0.1623;-0.4806;0.1743;0.1320;1.4858;0.0088;0.1385;2.7511;-0.0132;0.0539;1.6055;-0.0641;0.0324;0.5121;
8.5310;0.1003;0.0151;-1.1703;0.2602;-0.0044;0.8562;0.1166;0.0498;3.5724;-0.0108;0.0335;2.4363;-0.0629;-0.0434;-0.2254;
8.5358;0.0959;-0.1198;0.8951;0.0954;-0.0926;1.2397;0.1108;-0.0404;1.7342;0.1690;-0.0605;2.6459;-0.1011;-0.1479;2.3839;
8.5407;0.0847;0.0028;2.4082;-0.0248;0.0656;1.7106;0.0605;0.1136;0.6764;0.2330;-0.0132;2.4843;-0.1250;-0.0584;3.5271;
8.5456;0.0773;0.1815;1.1391;0.0833;0.1707;1.7899;0.0286;0.1867;2.3500;0.0273;0.0842;2.0812;-0.0931;0.0962;0.8504;
8.5505;0.0912;0.0465;-0.4922;0.1920;-0.0730;2.3282;-0.0754;-0.0599;3.7819;-0.1555;-0.0095;1.0303;-0.0478;0.0549;-1.0372;
8.5554;0.0332;-0.1045;1.6038;0.0144;-0.2113;2.1584;-0.0397;-0.1644;2.3417;-0.0806;-0.0631;1.3301;-0.1059;0.0030;-0.2795;
8.5603;0.0322;-0.1170;3.1306;-0.1365;-0.1702;2.5381;-0.0969;-0.1293;0.3468;0.0784;-0.0484;0.9543;-0.1331;0.0250;2.2965;
8.5651;0.0253;0.0412;1.9393;-0.0400;0.0881;1.6337;-0.0349;0.1797;1.0096;0.0307;0.1211;1.3148;-0.1067;0.1156;1.1744;
8.5700;0.0625;0.0373;-1.1211;0.1896;0.0804;0.8364;0.0202;0.1281;2.7557;-0.0843;0.1015;1.1887;-0.0385;0.0450;-0.7367;
8.5749;0.0586;-0.0759;-1.2421;0.1800;-0.0515;0.2117;0.0776;-0.0461;2.0425;-0.0016;-0.0420;1.3403;-0.0382;-0.1290;0.0343;
8.5798;0.0203;-0.0152;1.0677;-0.0183;0.0316;-0.2044;0.1320;0.0188;-0.4043;0.1890;-0.0516;1.6835;-0.0808;-0.1423;2.2267;
8.5847;0.0304;0.1964;0.8294;-0.0292;0.1933;0.0594;0.0438;0.1286;-0.8572;0.1736;0.0272;0.7481;-0.0515;0.0007;2.4614;
8.5895;-0.0005;0.2810;-0.9217;0.0979;0.2520;-0.4614;0.0462;0.1835;0.8557;-0.0580;0.0954;0.2790;-0.0010;0.0832;-1.1011;
8.5944;-0.0093;-0.0030;-1.6689;0.1100;-0.0562;-0.0399;-0.0532;-0.1297;1.0715;-0.1845;-0.0576;-0.9815;0.0171;-0.0445;-2.0107;
8.5993;-0.0708;-0.2035;0.9460;-0.1235;-0.1816;-0.1215;-0.0527;-0.1834;-1.2148;-0.0637;-0.0544;-1.0516;-0.0319;-0.0508;-0.5473;
8.6042;-0.0755;-0.1965;1.8745;-0.2163;-0.0915;-0.1171;-0.0783;0.0007;-2.5942;0.0222;0.1021;-1.4257;-0.0305;0.0682;0.6488;
8.6091;-0.0415;-0.0493;-0.5359;-0.0272;0.0429;-0.7370;-0.0516;0.1310;-1.2200;-0.0904;0.2157;-1.7176;0.0365;0.1591;-1.1246;
8.6140;-0.0259;-0.0069;-2.5338;0.1407;0.0489;-1.8264;0.0655;0.0300;-0.0457;-0.1454;0.0911;-1.3487;0.0811;0.0181;-2.8201;
8.6188;-0.0005;-0.0561;-1.8907;0.0789;-0.0201;-1.9862;0.0852;-0.1471;-1.6070;0.0276;-0.1514;-1.3701;0.0833;-0.2229;-0.5103;
8.6237;-0.0232;0.1380;0.1901;-0.0698;0.1924;-2.5342;0.1884;0.0254;-3.5323;0.2215;-0.0715;-0.6601;0.0458;-0.1254;1.2367;
8.6286;0.0123;0.2366;-1.1804;0.0297;0.2510;-2.2404;0.1120;0.1432;-2.7489;0.1321;0.0740;-1.4182;0.1011;0.0267;0.4765;
8.6335;-0.0041;0.1168;-2.8518;0.1576;0.1244;-2.4080;0.0998;0.0839;-0.8509;-0.0883;0.1160;-1.7345;0.1407;0.0557;-2.5582;
8.6384;-0.0325;-0.1703;-1.9649;0.0665;-0.1287;-1.8507;0.0485;-0.1691;-1.3002;-0.1134;-0.0259;-2.2153;0.1056;-0.0647;-2.4234;
8.6433;-0.0657;-0.2999;0.7074;-0.1586;-0.1661;-1.1150;-0.0248;-0.1582;-3.3129;0.0103;-0.0457;-2.4395;0.0445;-0.0821;-0.2129;
8.6481;-0.0755;-0.1338;1.1745;-0.1783;0.0046;-1.0966;-0.0275;0.0702;-3.2504;0.0021;0.1438;-2.1888;0.0396;0.1151;-0.4889;
8.6530;-0.0171;-0.0405;-1.6169;0.0540;-0.0270;-0.9945;-0.0471;0.0141;-1.0378;-0.1367;0.1597;-2.5184;0.1063;0.1444;-2.2093;
8.6579;-0.0156;-0.0289;-2.1416;0.1248;-0.0482;-1.6949;0.0843;-0.0806;-0.2771;-0.1259;0.0137;-1.4795;0.0994;-0.0264;-2.8247;
8.6628;0.0043;0.0128;-0.6050;0.0111;-0.0029;-1.3775;0.0901;-0.1669;-1.9278;0.0944;-0.1773;-0.9891;0.0412;-0.1947;0.4459;
8.6677;-0.0040;0.1996;0.6001;-0.0639;0.2515;-1.4821;0.1301;0.0984;-2.6119;0.2087;-0.0652;-0.1039;0.0096;-0.1043;1.8100;
8.6726;0.0158;0.2134;-1.2166;0.0911;0.2601;-1.2915;0.1026;0.2087;-0.6058;0.0576;0.0968;-0.0748;0.0331;0.0198;0.0775;
8.6774;0.0189;-0.0155;-2.4421;0.1887;-0.0152;-0.7697;0.0486;0.0077;1.1252;-0.0996;0.0844;-0.3120;0.0441;0.0084;-1.5517;
8.6823;-0.0306;-0.2231;-0.0142;0.0033;-0.1664;-0.1618;0.0282;-0.0939;0.1455;-0.0461;0.0062;0.0525;-0.0412;-0.0660;-0.5669;
8.6872;-0.0332;-0.1756;2.1685;-0.1742;-0.1063;1.1275;-0.1045;-0.0676;-1.1953;0.0447;-0.0233;-0.3174;-0.0885;-0.0290;1.6560;
8.6921;-0.0380;0.0736;1.8400;-0.1101;0.0992;1.1864;-0.0878;0.1242;0.1016;-0.0548;0.1038;0.1114;-0.0879;0.1377;0.0954;
8.6970;0.0222;0.0581;-0.6027;0.1071;-0.0228;1.4692;-0.1018;-0.0101;2.3566;-0.1931;0.0437;-0.0683;-0.0345;0.0767;-1.5325;
8.7019;0.0320;-0.0138;-0.0566;0.0975;-0.1212;1.1827;-0.0074;-0.1328;2.1923;-0.0885;-0.0582;0.8920;-0.0667;-0.0439;-0.7165;
8.7067;0.0436;0.0099;1.8957;-0.0351;-0.0124;1.2246;0.0478;-0.0349;0.4461;0.1497;-0.0809;1.7610;-0.1135;-0.0982;2.3550;
8.7116;0.0770;0.1358;1.5238;0.0143;0.1933;1.2436;0.0571;0.1928;0.6797;0.1982;0.0223;2.1236;-0.0992;-0.0329;2.9847;
8.7165;0.0916;0.1737;-0.5154;0.2037;0.2246;0.8212;0.1106;0.2525;2.8932;0.0388;0.1203;2.4896;-0.0671;0.0446;0.4650;
8.7214;0.1110;-0.0550;-1.1413;0.2452;-0.0673;1.4123;0.0456;-0.0091;3.5023;-0.0256;0.0057;1.9541;-0.0540;-0.0506;0.1493;
8.7263;0.0552;-0.1216;1.8558;0.0090;-0.1338;1.6954;0.0505;-0.0547;1.6775;0.0879;-0.0244;2.2675;-0.1252;-0.0408;1.5747;
8.7312;0.0548;0.0048;3.0578;-0.0988;-0.0383;2.5854;-0.0634;0.0006;0.7547;0.1104;0.0077;1.5566;-0.1326;0.0743;2.6345;
8.7360;0.0519;0.1431;1.5658;0.0272;0.0842;2.4662;-0.0807;0.1247;2.3910;-0.0688;0.0867;1.2584;-0.1000;0.1587;0.1698;
8.7409;0.0636;0.0318;-0.0425;0.1523;-0.0531;2.1974;-0.0679;-0.0358;3.6198;-0.1781;0.0072;1.0637;-0.0640;0.0657;-1.4509;
8.7458;0.0603;-0.1559;0.9843;0.0525;-0.2024;2.0131;-0.0377;-0.1681;2.1076;-0.0230;-0.0880;1.2239;-0.0915;-0.0794;0.5483;
8.7507;0.0374;-0.0850;2.5796;-0.0758;-0.0260;1.3006;0.0496;0.0635;0.2585;0.1670;0.0263;1.9780;-0.1250;-0.0347;2.5126;
8.7556;0.0789;0.0958;0.5940;0.0643;0.1533;0.9731;0.0372;0.2004;0.9665;0.1275;0.1126;1.6042;-0.0717;0.0402;2.0996;
8.7605;0.0609;0.1670;-1.5002;0.2221;0.1989;-0.0291;0.1146;0.1952;2.5492;-0.0248;0.0820;1.7563;-0.0296;-0.0034;-0.5323;
8.7653;0.0482;0.0226;-1.2215;0.1586;-0.0067;0.1280;0.0649;-0.0892;1.6992;-0.0004;-0.1222;1.0981;-0.0369;-0.1607;0.1183;
8.7702;-0.0099;0.0163;1.4124;-0.0820;-0.0142;0.2467;0.0353;-0.0855;-0.6383;0.1095;-0.1035;0.8301;-0.0850;-0.0907;1.7336;
8.7751;-0.0306;0.0969;1.6131;-0.1228;0.0808;0.4264;-0.0376;0.0863;-0.9536;0.0508;0.0784;0.0280;-0.0649;0.1031;1.1015;
8.7800;-0.0208;0.0396;-0.6705;0.0340;0.0116;0.3828;-0.0996;0.0482;0.6708;-0.1691;0.1329;-1.0280;0.0006;0.1562;-1.6142;
8.7849;-0.0467;-0.1591;-0.9883;0.0475;-0.1390;-0.2367;-0.0430;-0.1083;0.7451;-0.2180;0.0274;-1.0620;0.0061;0.0134;-2.7002;
8.7898;-0.0394;-0.2933;0.4156;-0.0883;-0.2134;-0.2141;-0.0519;-0.2052;-1.4818;-0.0235;-0.0992;-1.3466;-0.0054;-0.1446;-0.0106;
8.7946;-0.0442;-0.0502;1.1817;-0.1343;0.0647;-1.1238;0.0533;0.0738;-2.6622;0.1165;0.0588;-0.7207;-0.0054;-0.0113;0.8947;
8.7995;0.0125;0.1504;-1.5693;0.0814;0.1911;-1.6469;0.0781;0.1551;-1.2775;0.0288;0.1288;-1.0939;0.0815;0.0501;-0.4589;
8.8044;0.0193;0.1564;-3.2183;0.2116;0.1384;-2.4063;0.1372;0.0400;-0.2516;-0.0493;0.0117;-0.9943;0.1170;-0.0604;-2.0298;
8.8093;-0.0088;0.0437;-1.6966;0.0726;0.0405;-2.4177;0.1557;-0.1419;-1.8139;0.0614;-0.1544;-1.0152;0.0820;-0.1970;-0.5859;
8.8142;-0.0315;0.0179;0.1900;-0.1028;0.0779;-1.8683;0.0686;-0.0466;-3.5508;0.1490;-0.0876;-1.5043;0.0465;-0.1126;1.1325;
8.8191;-0.0570;0.0572;-0.2619;-0.0695;0.1416;-1.8556;0.0371;0.1463;-2.6537;0.0025;0.1666;-1.8094;0.0682;0.1343;-0.8341;
8.8239;-0.0375;-0.1327;-2.3156;0.0755;-0.0986;-1.3590;-0.0604;-0.0321;-0.8726;-0.2072;0.1679;-2.8129;0.1132;0.1370;-2.9918;
8.8288;-0.0693;-0.2934;-1.1855;-0.0054;-0.2174;-1.5082;-0.0027;-0.1562;-1.3850;-0.1719;0.0451;-2.4296;0.0825;-0.0051;-2.8877;
8.8337;-0.0555;-0.2205;0.6752;-0.1458;-0.1248;-1.0907;-0.0203;-0.1568;-3.2410;0.0246;-0.0591;-2.3209;0.0419;-0.0847;-0.0839;
8.8386;-0.0300;0.0854;0.4025;-0.0935;0.1636;-1.4303;0.0355;0.0992;-3.0063;0.0751;0.0521;-1.7311;0.0596;0.0212;0.1290;
8.8435;0.0155;0.2141;-2.1435;0.1375;0.2108;-1.9143;0.1088;0.1267;-0.8481;-0.0289;0.0920;-1.3065;0.1147;0.0338;-1.6845;
8.8484;0.0402;0.0901;-2.9186;0.2067;0.0377;-1.9035;0.1309;-0.0778;-0.2266;-0.0192;-0.0474;-1.0116;0.1158;-0.1084;-1.5293;
8.8532;-0.0011;0.0108;-0.3933;0.0143;0.0543;-1.7936;0.1621;-0.0374;-1.8050;0.1329;-0.0810;-0.1576;0.0304;-0.1595;0.5232;
8.8581;-0.0045;0.0324;0.5955;-0.0742;0.1332;-0.7989;0.0489;0.0857;-2.3108;0.1592;0.0139;-0.4873;0.0013;-0.0424;1.8357;
8.8630;-0.0270;0.0552;-0.4021;0.0184;0.1453;-0.5834;0.0159;0.1924;-0.2987;-0.0469;0.1797;-0.4047;0.0022;0.1342;-0.7594;
8.8679;-0.0118;-0.1562;-1.4379;0.1009;-0.1424;0.2135;-0.0629;-0.0560;1.2634;-0.2010;0.0987;-0.8914;0.0162;0.0725;-2.1672;
8.8728;-0.0324;-0.2274;0.6492;-0.0486;-0.2448;0.7457;-0.0700;-0.1825;0.2494;-0.1022;-0.0133;-0.4911;-0.0511;-0.0028;-0.7161;
8.8777;-0.0316;-0.0349;2.5499;-0.1727;-0.0362;1.1376;-0.0645;-0.0315;-0.9282;0.0434;-0.0066;0.0766;-0.0987;0.0282;1.3138;
8.8825;0.0209;0.1784;1.0575;-0.0237;0.1578;1.2235;-0.0610;0.1195;0.4280;0.0068;0.0331;0.3228;-0.0591;0.0543;0.8496;
8.8874;0.0497;0.1949;-0.9447;0.1782;0.1473;0.5611;0.0524;0.0959;2.5270;-0.0792;0.0250;1.2200;-0.0392;-0.0010;-1.0246;
8.8923;0.0827;-0.0148;-0.8169;0.1764;-0.0542;0.8267;0.0623;-0.0800;2.2267;0.0237;-0.0946;1.5127;-0.0525;-0.1634;0.5581;
8.8972;0.0534;-0.0230;1.6787;-0.0024;0.0268;0.8144;0.1098;0.0680;0.5752;0.2038;-0.0220;2.4310;-0.1130;-0.1110;2.6994;
8.9021;0.0693;0.0787;1.5586;0.0084;0.1357;1.4105;0.0459;0.1789;0.9097;0.1667;0.0801;2.1226;-0.1098;0.0281;2.7516;
8.9070;0.0712;0.0877;-0.1000;0.1481;0.0937;1.6042;-0.0004;0.1584;2.9975;-0.0509;0.0979;1.7823;-0.0804;0.0823;0.0642;
8.9118;0.0535;-0.0560;0.0593;0.1329;-0.1286;1.9733;-0.0299;-0.0953;3.4174;-0.1287;-0.0293;1.5251;-0.0890;0.0155;-0.8017;
8.9167;0.0412;-0.1424;2.2842;-0.0523;-0.2351;2.6553;-0.0900;-0.2065;1.5989;0.0008;-0.1056;1.2509;-0.1340;-0.0174;1.3726;
8.9216;0.0260;0.0057;3.4389;-0.1284;-0.0355;2.4683;-0.0569;0.0382;0.8206;0.0691;0.0381;1.6269;-0.1485;0.1097;1.9110;
8.9265;0.0825;0.0930;0.9022;0.0806;0.0423;2.3128;-0.0658;0.0915;2.4119;-0.0324;0.0873;1.2200;-0.0778;0.1264;0.5755;
8.9314;0.0872;0.0087;-0.6015;0.2105;0.0001;1.3110;0.0491;0.0424;3.4421;-0.0768;0.0170;1.7867;-0.0506;-0.0210;-0.8335;
8.9363;0.0902;-0.1195;0.2931;0.1207;-0.0964;1.0948;0.0820;-0.0923;1.8647;0.0945;-0.1166;1.9380;-0.0735;-0.1908;1.3424;
8.9411;0.0693;0.0155;1.7534;-0.0114;0.0612;0.7989;0.1005;0.0709;0.1490;0.2322;-0.0274;2.1616;-0.0955;-0.0941;3.0957;
8.9460;0.0606;0.1948;0.5855;0.0641;0.2153;0.5080;0.0843;0.2336;0.9052;0.1176;0.1110;1.7775;-0.0671;0.0507;1.5980;
8.9509;0.0554;0.1540;-1.4030;0.1841;0.0871;0.5658;0.0100;0.0502;2.3126;-0.0796;0.0330;0.7591;-0.0149;0.0346;-0.7130;
8.9558;-0.0130;-0.0214;-0.1392;0.0475;-0.0802;0.4212;0.0009;-0.1332;1.3522;-0.0976;-0.0892;0.5129;-0.0602;-0.0562;-0.9262;
8.9607;-0.0406;-0.1411;1.8146;-0.1544;-0.1454;0.9786;-0.0974;-0.1628;-0.8712;0.0134;-0.0938;-0.3252;-0.0861;-0.0493;1.1617;
8.9656;-0.0620;-0.0269;1.8026;-0.1601;0.0204;0.4780;-0.0794;0.0906;-1.0485;-0.0173;0.1412;-0.4295;-0.0690;0.1576;0.3706;
8.9704;-0.0245;-0.0499;-0.9318;0.0456;-0.0084;-0.0125;-0.0715;0.0838;0.4943;-0.1584;0.1829;-1.0037;0.0044;0.1426;-1.6687;
8.9753;-0.0150;-0.1324;-1.7222;0.1052;-0.0898;-0.8221;0.0155;-0.0722;0.4274;-0.1281;0.0174;-0.8461;0.0342;-0.0617;-1.8550;
8.9802;-0.0180;-0.0589;-0.1198;-0.0233;0.0136;-1.3944;0.0990;-0.0780;-1.7228;0.0948;-0.0992;-0.4128;0.0113;-0.1820;0.4291;
8.9851;0.0054;0.1493;0.0791;-0.0438;0.2201;-1.5694;0.0982;0.1011;-2.7257;0.1918;-0.0329;-0.6367;0.0323;-0.1096;1.6747;
8.9900;0.0059;0.2937;-1.6374;0.0984;0.3091;-2.2249;0.1475;0.2047;-1.3285;0.0515;0.1102;-0.7083;0.0893;0.0419;-0.7728;
8.9949;0.0133;0.0801;-3.0382;0.1779;0.0424;-1.9665;0.0713;-0.0423;-0.4472;-0.0866;0.0165;-1.6331;0.1237;-0.0263;-2.0938;
8.9997;-0.0494;-0.1351;-0.8474;-0.0157;-0.0904;-1.8563;0.0648;-0.1331;-2.0001;-0.0250;-0.0427;-1.6732;0.0639;-0.0812;-1.2716;
9.0046;-0.0712;-0.1648;0.9127;-0.1790;-0.0527;-1.2176;-0.0250;-0.0647;-3.5395;0.0407;0.0245;-2.2181;0.0354;0.0168;0.2136;
9.0095;-0.0671;-0.0920;-0.0990;-0.1000;0.0289;-1.2185;-0.0554;0.0895;-2.5453;-0.0757;0.1806;-2.5280;0.0633;0.1615;-1.2434;
9.0144;-0.0468;-0.1160;-2.0113;0.0666;-0.0589;-1.6018;-0.0130;0.0030;-0.8656;-0.1944;0.1613;-2.4578;0.1043;0.1230;-3.2605;
9.0193;-0.0170;-0.1577;-1.7747;0.0597;-0.1518;-1.6194;0.0291;-0.1919;-1.4448;-0.0780;-0.0300;-2.2429;0.1068;-0.0638;-1.8808;
9.0242;-0.0229;0.0198;0.2437;-0.0691;0.0805;-1.9999;0.1342;-0.0189;-3.1385;0.1357;-0.0603;-1.1949;0.0545;-0.1152;0.4152;
9.0290;0.0203;0.2298;-0.5250;0.0035;0.2687;-1.8210;0.1102;0.1173;-2.7516;0.1621;-0.0086;-1.1615;0.0822;-0.0583;0.9408;
9.0339;0.0248;0.2364;-2.3537;0.1651;0.2514;-2.1558;0.1507;0.1368;-0.6562;0.0082;0.0556;-0.7849;0.1068;-0.0194;-1.3887;
9.0388;0.0193;-0.0405;-2.4392;0.1639;-0.0243;-1.6145;0.1019;-0.0683;-0.1614;-0.0427;-0.0241;-0.9289;0.0903;-0.1149;-1.5778;
9.0437;-0.0260;-0.1728;0.1922;-0.0516;-0.1087;-0.8164;0.0368;-0.0976;-1.6658;0.0492;-0.0166;-0.8132;0.0065;-0.0741;0.3081;
9.0486;-0.0552;-0.0907;1.5980;-0.1612;0.0151;-0.1350;-0.0298;0.0783;-1.9962;0.0414;0.1096;-0.7509;-0.0368;0.0833;0.7406;
9.0535;-0.0325;-0.0380;-0.0928;-0.0215;-0.0030;0.4479;-0.1102;0.0569;-0.0051;-0.1316;0.1232;-1.1368;-0.0123;0.1339;-0.9829;
9.0583;-0.0310;-0.0570;-0.8508;0.0695;-0.1051;0.2901;-0.0470;-0.0990;1.4014;-0.2100;0.0244;-0.5302;-0.0148;0.0572;-2.3964;
9.0632;-0.0021;-0.0963;0.3536;-0.0095;-0.1594;0.7493;-0.0457;-0.1933;0.3630;-0.0431;-0.1097;-0.1372;-0.0564;-0.0890;0.0618;
9.0681;0.0046;0.1000;1.9313;-0.0925;0.0908;0.5779;0.0321;0.0519;-0.6571;0.1374;-0.0229;0.9797;-0.0865;-0.0275;1.9992;
9.0730;0.0552;0.2165;0.3800;0.0618;0.2230;0.5702;0.0551;0.1833;0.7372;0.0990;0.0549;1.3077;-0.0518;0.0095;1.4219;
9.0779;0.0819;0.1021;-1.4508;0.2292;0.1124;0.4704;0.0863;0.1081;2.6640;-0.0151;0.0177;1.5742;-0.0313;-0.0724;-0.2249;
9.0828;0.0673;-0.0650;-0.3017;0.1498;-0.0496;0.7428;0.0909;-0.0376;2.2507;0.0293;-0.0561;1.9317;-0.0710;-0.1373;0.4085;
9.0876;0.0523;-0.0965;1.9598;-0.0368;-0.0694;1.6963;-0.0004;-0.0195;0.6872;0.1357;-0.0352;1.6925;-0.1134;-0.0678;2.5743;
9.0925;0.0302;0.0629;2.4355;-0.0606;0.0721;1.9616;-0.0218;0.1578;1.1102;0.0630;0.1129;1.7259;-0.1300;0.1270;1.6338;
9.0974;0.0608;0.0625;0.4059;0.0992;-0.0284;2.4253;-0.1041;0.0123;3.0601;-0.1313;0.0660;1.0077;-0.0818;0.1413;-0.4211;
9.1023;0.0471;-0.0588;0.4967;0.1020;-0.1532;2.2267;-0.0570;-0.1230;3.3097;-0.1486;-0.0485;1.3058;-0.0954;0.0183;-0.9580;
9.1072;0.0492;-0.1012;2.1900;-0.0323;-0.1482;2.3181;-0.0418;-0.1285;1.5326;0.0392;-0.0897;1.5774;-0.1321;-0.0401;1.5208;
9.1121;0.0682;0.0312;2.4631;-0.0423;0.0450;1.9854;-0.0012;0.1003;0.8731;0.1449;0.0479;1.9375;-0.1229;0.0525;2.6209;
9.1169;0.0960;0.1108;0.2821;0.1457;0.1494;1.2135;0.0736;0.2366;2.4012;0.0578;0.1412;2.1916;-0.0699;0.0682;0.8621;
9.1218;0.1180;0.0285;-1.3626;0.2644;0.0205;0.9494;0.0840;0.0367;3.2269;0.0014;0.0072;1.9078;-0.0312;-0.0686;0.0758;
9.1267;0.0716;-0.0114;0.4579;0.1031;-0.0002;0.6607;0.1187;-0.0236;1.6180;0.1029;-0.0901;2.1821;-0.0753;-0.1570;1.2141;
9.1316;0.0505;0.0688;1.8538;-0.0447;0.0706;1.1680;0.0245;0.0372;0.0332;0.1686;-0.0559;1.4591;-0.0960;-0.0675;2.6988;
9.1365;0.0202;0.1919;1.0747;-0.0051;0.1567;1.0051;-0.0127;0.1489;0.8166;0.0109;0.1016;0.9093;-0.0707;0.1293;0.6638;
9.1414;0.0103;0.0320;-0.6588;0.0974;-0.0314;0.9654;-0.0694;-0.0019;2.0605;-0.1753;0.0751;0.0319;-0.0305;0.1038;-1.6109;
